src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.100.118,5.79.62.93,34526,80,6,2018-09-14 19:01:58,117934.0,35307.88407075144,127.18978411653977,67.83455152882121,59.355232587718554,8,7,2154,2010,1154.0,66.0,269.25,374.4648681785783,1434.0,66.0,287.14285714285717,471.8872227772311,1434,66,277.6,422.82617389813197,178781.97333333336,160,140,20,2,8423.857142857143,32733.0,1.0,12285.656165144916,92949.0,33232.0,1.0,13278.42857142857,15112.809466117928,91693.0,32977.0,250.0,15282.166666666666,13287.878177956864,0,0,0,0,1,0,0,0,0,0,0,0.875,277.6,29200,5746,32234.0,26002.0,28156.0,2885.1098188226156,32494.0,24982.0,27363.25,2995.927850850217,0.0,0.0,0.0,0.0,0.0,0.0,269.25,287.14285714285717,0,8,7,2154,2010
192.168.100.118,192.168.100.1,60559,53,17,2018-09-14 19:01:58,500.0,316000.0,4000.0,2000.0,2000.0,1,1,79,79,79.0,79.0,79.0,0.0,79.0,79.0,79.0,0.0,79,79,79.0,0.0,0.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,79.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0,1,1,79,79
192.168.100.118,192.168.100.1,56608,53,17,2018-09-14 19:01:58,500.0,348000.0,4000.0,2000.0,2000.0,1,1,79,95,79.0,79.0,79.0,0.0,95.0,95.0,95.0,0.0,95,79,87.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,87.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,95.0,0,1,1,79,95
192.168.100.118,5.79.62.93,34527,80,6,2018-09-14 19:01:58,138172.0,23202.96442115624,86.84827606172018,43.42413803086009,43.42413803086009,6,6,2010,1196,1154.0,66.0,335.0,411.8992595283463,858.0,66.0,199.33333333333334,294.5791725307288,1154,66,267.1666666666667,364.4452024043608,132820.30555555553,120,120,20,2,12561.09090909091,32483.0,5.0,13593.747235432416,112186.0,51970.0,250.99999999999997,22437.2,19865.823762431803,111936.0,32983.0,5.0,22387.2,11606.50797440815,0,0,0,0,1,0,0,0,0,0,0,1.0,267.1666666666667,29200,5746,31985.0,25985.0,28568.666666666668,2519.259194463501,32232.0,25487.0,27923.0,2616.3974277620746,0.0,0.0,0.0,0.0,0.0,0.0,335.0,199.33333333333334,0,6,6,2010,1196
192.168.100.119,54.148.254.217,58736,443,6,2018-09-14 19:01:58,1365725.0,4787.9331490600225,16.8408720642882,9.518753775467243,7.322118288820955,13,10,2530,4009,1008.0,66.0,194.6153846153846,255.4346336560606,1514.0,60.0,400.9,553.3634339202401,1514,60,284.30434782608694,424.81908525687464,180471.25519848772,260,200,20,5,62078.40909090909,200892.0,2.0,80632.06035310762,1175082.0,323566.0,248.99999999999997,97923.5,123854.37529648814,1174581.0,328564.0,2.0,130509.0,135090.93705434952,0,0,0,0,1,0,0,0,0,0,0,0.7692307692307693,284.30434782608694,65535,0,196644.0,48714.0,163556.6,57467.99498712305,199643.0,50960.0,144060.85714285713,60495.687273506344,0.0,0.0,0.0,0.0,0.0,0.0,194.6153846153846,400.9,0,13,10,2530,4009
192.168.100.119,54.201.185.41,58737,443,6,2018-09-14 19:01:59,196886.0,1076.7652347043465,15.23724388732566,10.15816259155044,5.07908129577522,2,1,138,74,78.0,60.0,69.0,9.0,74.0,74.0,74.0,0.0,78,60,70.66666666666667,7.717224601860151,59.555555555555564,40,20,20,1,98443.0,193888.0,2998.0,95445.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,70.66666666666667,65535,26847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,74.0,0,2,1,138,74
192.168.100.118,192.168.100.1,56614,53,17,2018-09-14 19:02:00,490.0,351020.4081632653,4081.6326530612246,2040.8163265306123,2040.8163265306123,1,1,78,94,78.0,78.0,78.0,0.0,94.0,94.0,94.0,0.0,94,78,86.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,86.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,94.0,0,1,1,78,94
192.168.100.118,130.211.93.93,37349,80,6,2018-09-14 19:02:00,85202.0,19788.267881035656,140.84176427783385,70.42088213891692,70.42088213891692,6,6,1072,614,729.0,66.0,178.66666666666666,246.13523834582392,276.0,66.0,102.33333333333333,77.72101103019412,729,66,140.5,186.46246271032678,34768.25,120,120,20,2,7745.636363636364,23737.0,2.0,8961.77407632224,67961.0,31231.0,2.0,13592.2,11827.143398132957,67460.0,23987.0,4.0,13492.0,8645.805942767858,0,0,0,0,1,0,0,0,0,0,0,1.0,140.5,29200,237,22987.0,17488.0,19405.0,2534.944969816899,23487.0,16491.0,18864.0,2717.2838460492126,0.0,0.0,0.0,0.0,0.0,0.0,178.66666666666666,102.33333333333333,0,6,6,1072,614
192.168.100.118,192.168.100.1,42049,53,17,2018-09-14 19:02:02,746.0,230563.00268096515,2680.965147453083,1340.4825737265414,1340.4825737265414,1,1,78,94,78.0,78.0,78.0,0.0,94.0,94.0,94.0,0.0,94,78,86.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,86.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,94.0,0,1,1,78,94
192.168.100.118,130.211.93.93,37350,80,6,2018-09-14 19:02:02,85453.0,19730.144055796754,140.42807157150713,70.21403578575357,70.21403578575357,6,6,1072,614,729.0,66.0,178.66666666666666,246.13523834582392,276.0,66.0,102.33333333333333,77.72101103019412,729,66,140.5,186.46246271032678,34768.25,120,120,20,2,7768.454545454545,23992.0,3.0,9148.256906632654,67711.0,29483.0,250.0,13542.2,11366.134846991741,66963.0,24491.0,3.0,13392.6,9202.252563367298,0,0,0,0,1,0,0,0,0,0,0,1.0,140.5,29200,237,23243.0,17492.0,19658.333333333332,2553.0703519923263,23493.0,16993.0,19179.25,2546.161657770378,0.0,0.0,0.0,0.0,0.0,0.0,178.66666666666666,102.33333333333333,0,6,6,1072,614
192.168.100.118,192.168.100.1,36351,53,17,2018-09-14 19:02:04,492.00000000000006,349593.4959349593,4065.0406504065036,2032.5203252032518,2032.5203252032518,1,1,78,94,78.0,78.0,78.0,0.0,94.0,94.0,94.0,0.0,94,78,86.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,86.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,94.0,0,1,1,78,94
192.168.100.118,130.211.93.93,37351,80,6,2018-09-14 19:02:04,84203.0,20023.0395591606,142.51273707587615,71.25636853793807,71.25636853793807,6,6,1072,614,729.0,66.0,178.66666666666666,246.13523834582392,276.0,66.0,102.33333333333333,77.72101103019412,729,66,140.5,186.46246271032678,34768.25,120,120,20,2,7654.818181818182,23487.0,3.0,8900.962234175297,67211.0,30481.0,4.0,13442.2,11605.916067247772,66213.0,23738.0,3.0,13242.6,8606.656623799976,0,0,0,0,1,0,0,0,0,0,0,1.0,140.5,29200,237,22738.0,17236.0,19320.0,2436.208529662434,23236.0,16243.0,18738.0,2673.553721173375,0.0,0.0,0.0,0.0,0.0,0.0,178.66666666666666,102.33333333333333,0,6,6,1072,614
192.168.100.118,192.168.100.1,54009,53,17,2018-09-14 19:02:06,496.0,346774.1935483871,4032.258064516129,2016.1290322580644,2016.1290322580644,1,1,78,94,78.0,78.0,78.0,0.0,94.0,94.0,94.0,0.0,94,78,86.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,86.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,94.0,0,1,1,78,94
192.168.100.118,130.211.93.93,37352,80,6,2018-09-14 19:02:06,194390.0,8673.285662842738,61.73157055404084,30.86578527702042,30.86578527702042,6,6,1072,614,729.0,66.0,178.66666666666666,246.13523834582392,276.0,66.0,102.33333333333333,77.72101103019412,729,66,140.5,186.46246271032678,34768.25,120,120,20,2,17671.81818181818,116438.0,2.0,32488.45627664801,177150.0,140170.0,2.0,35430.0,52967.976453702664,176399.0,116438.0,4.0,35279.8,41361.58863196626,0,0,0,0,1,0,0,0,0,0,0,1.0,140.5,29200,237,115688.0,17488.0,50388.333333333336,46174.2901070378,92951.0,16490.0,33681.0,29725.274235909077,0.0,0.0,0.0,0.0,0.0,0.0,178.66666666666666,102.33333333333333,0,6,6,1072,614
192.168.100.118,192.168.100.1,42240,53,17,2018-09-14 19:02:06,18989.0,11690.978987835064,105.32413502554111,52.662067512770555,52.662067512770555,1,1,82,140,82.0,82.0,82.0,0.0,140.0,140.0,140.0,0.0,140,82,111.0,29.0,841.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,111.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,140.0,0,1,1,82,140
192.168.100.118,192.168.100.1,43410,53,17,2018-09-14 19:02:06,18740.0,9605.1227321238,106.72358591248666,53.36179295624333,53.36179295624333,1,1,82,98,82.0,82.0,82.0,0.0,98.0,98.0,98.0,0.0,98,82,90.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,90.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,98.0,0,1,1,82,98
192.168.100.118,5.79.60.171,43528,80,6,2018-09-14 19:02:06,1093381.0,1924.3063488390599,10.975131267142928,6.402159905833374,4.572971361309553,7,5,1568,536,1148.0,66.0,224.0,377.23959798212366,247.0,66.0,107.2,70.18090908502113,1148,66,175.33333333333334,297.2911965658511,88382.05555555555,140,100,20,2,99398.27272727272,999690.0,2.0,284956.59444078367,1067395.0,999690.0,2.0,177899.16666666666,367808.3410479869,67463.0,33733.0,4.0,16865.75,14381.286440631799,0,0,0,0,1,0,0,0,0,0,0,0.7142857142857143,175.33333333333334,29200,5230,999439.0,30992.0,515215.5,484223.5,999690.0,23745.0,352139.0,457903.2312203093,0.0,0.0,0.0,0.0,0.0,0.0,224.0,107.2,0,7,5,1568,536
192.168.100.118,192.168.100.1,58587,53,17,2018-09-14 19:02:06,497.99999999999994,345381.5261044177,4016.064257028113,2008.0321285140565,2008.0321285140565,1,1,78,94,78.0,78.0,78.0,0.0,94.0,94.0,94.0,0.0,94,78,86.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,86.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,94.0,0,1,1,78,94
192.168.100.118,130.211.93.93,37354,80,6,2018-09-14 19:02:06,1078389.0,1632.064125283177,12.055019107205284,6.491164134648999,5.563854972556285,7,6,1146,614,729.0,66.0,163.71428571428572,230.80153149139957,276.0,66.0,102.33333333333333,77.72101103019412,729,66,135.3846153846154,180.02159633757557,32407.775147929005,140,120,20,2,89865.75,995442.0,2.0,273174.0780079999,1061148.0,995442.0,250.99999999999997,176858.0,366223.30402410676,65213.0,23737.0,2.0,13042.6,8765.179897754524,0,0,0,0,1,0,0,0,0,0,0,0.8571428571428571,135.3846153846154,29200,237,995191.0,16990.0,344974.6666666667,459778.37730246614,995442.0,16497.0,263041.25,422860.1168994157,0.0,0.0,0.0,0.0,0.0,0.0,163.71428571428572,102.33333333333333,0,7,6,1146,614
192.168.100.118,37.187.104.44,44557,123,17,2018-09-14 19:02:07,0.0,0,0,0,0,1,0,90,0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,90,90,90.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,90.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0,1,0,90,0
192.168.100.119,192.168.100.1,49644,53,17,2018-09-14 19:02:09,25734.0,6528.328281650734,77.7181938291754,38.8590969145877,38.8590969145877,1,1,76,92,76.0,76.0,76.0,0.0,92.0,92.0,92.0,0.0,92,76,84.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,84.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,92.0,0,1,1,76,92
192.168.100.119,151.101.1.208,58730,443,6,2018-09-14 19:02:10,98917296.0,50.385526106576954,0.18197019861925867,0.11120401026732474,0.07076618835193393,11,7,3946,1038,1350.0,66.0,358.72727272727275,389.4329422749514,279.0,66.0,148.28571428571428,95.52069975472673,1350,66,276.8888888888889,326.73058709464266,106752.87654320987,220,140,20,8,5818664.470588235,62152678.0,747.0,15473221.190443395,98908801.0,62152678.0,747.0,9890880.1,19150650.737552274,98907803.0,62284599.0,97710.0,16484633.833333334,22489036.058756966,0,0,0,0,1,0,0,0,0,0,0,0.6363636363636364,276.8888888888889,1024,86,62151931.0,998.0,16408847.166666666,22472130.68911157,62029999.0,6260.0,8950555.818181818,18456477.282386255,0.0,0.0,0.0,0.0,0.0,0.0,358.72727272727275,148.28571428571428,0,11,7,3946,1038
192.168.100.118,192.168.100.1,38382,53,17,2018-09-14 19:02:10,499.0,316633.26653306617,4008.0160320641285,2004.0080160320642,2004.0080160320642,1,1,79,79,79.0,79.0,79.0,0.0,79.0,79.0,79.0,0.0,79,79,79.0,0.0,0.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,79.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0,1,1,79,79
192.168.100.118,192.168.100.1,40837,53,17,2018-09-14 19:02:10,499.0,348697.39478957915,4008.0160320641285,2004.0080160320642,2004.0080160320642,1,1,79,95,79.0,79.0,79.0,0.0,95.0,95.0,95.0,0.0,95,79,87.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,87.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,95.0,0,1,1,79,95
192.168.100.118,5.79.62.93,34534,80,6,2018-09-14 19:02:10,138672.0,23126.514364832125,86.53513326410523,43.26756663205261,43.26756663205261,6,6,2011,1196,1154.0,66.0,335.1666666666667,412.0001685544423,858.0,66.0,199.33333333333334,294.5791725307288,1154,66,267.25,364.5177464815671,132873.1875,120,120,20,2,12606.545454545454,32483.0,5.0,13644.64048204633,112686.0,52469.0,250.0,22537.2,19999.127934987566,112187.0,32983.0,5.0,22437.4,11508.098063537693,0,0,0,0,1,0,0,0,0,0,0,1.0,267.25,29200,5747,32234.0,25984.0,28151.0,2888.9348671554826,32233.0,25486.0,27609.75,2694.42733943597,0.0,0.0,0.0,0.0,0.0,0.0,335.1666666666667,199.33333333333334,0,6,6,2011,1196
192.168.100.118,192.168.100.1,52126,53,17,2018-09-14 19:02:12,748.0,211229.94652406417,2673.7967914438505,1336.8983957219252,1336.8983957219252,1,1,79,79,79.0,79.0,79.0,0.0,79.0,79.0,79.0,0.0,79,79,79.0,0.0,0.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,79.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0,1,1,79,79
192.168.100.118,192.168.100.1,33793,53,17,2018-09-14 19:02:12,499.0,348697.39478957915,4008.0160320641285,2004.0080160320642,2004.0080160320642,1,1,79,95,79.0,79.0,79.0,0.0,95.0,95.0,95.0,0.0,95,79,87.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,87.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,95.0,0,1,1,79,95
192.168.100.118,5.79.62.93,34535,80,6,2018-09-14 19:02:12,136175.0,24138.05764641087,88.12190196438407,44.06095098219203,44.06095098219203,6,6,2091,1196,1234.0,66.0,348.5,438.7124152942715,858.0,66.0,199.33333333333334,294.5791725307288,1234,66,273.9166666666667,381.03203240964166,145185.4097222222,120,120,20,2,12379.545454545454,32982.0,3.0,13520.8004023675,109938.0,49472.0,244.0,21987.6,19165.802760124607,109687.0,33230.0,3.0,21937.4,11469.481533181872,0,0,0,0,1,0,0,0,0,0,0,1.0,273.9166666666667,29200,5827,32733.0,25987.0,28321.333333333332,3121.2833186936996,32738.0,25738.0,27800.25,2863.5642453941905,0.0,0.0,0.0,0.0,0.0,0.0,348.5,199.33333333333334,0,6,6,2091,1196
192.168.100.119,239.255.255.250,60883,1900,17,2018-09-14 19:02:20,0.0,0,0,0,0,1,0,167,0,167.0,167.0,167.0,0.0,0.0,0.0,0.0,0.0,167,167,167.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,167.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,0.0,0,1,0,167,0
192.168.100.118,80.211.195.36,54155,123,17,2018-09-14 19:02:20,5496.0,32751.09170305677,363.901018922853,181.9505094614265,181.9505094614265,1,1,90,90,90.0,90.0,90.0,0.0,90.0,90.0,90.0,0.0,90,90,90.0,0.0,0.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,90.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,0,1,1,90,90
192.168.100.119,239.255.255.250,51468,1900,17,2018-09-14 19:02:26,0.0,0,0,0,0,1,0,132,0,132.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0,132,132,132.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,132.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0,1,0,132,0
192.168.100.118,192.168.100.1,53164,53,17,2018-09-14 19:02:28,748.0,211229.94652406417,2673.7967914438505,1336.8983957219252,1336.8983957219252,1,1,79,79,79.0,79.0,79.0,0.0,79.0,79.0,79.0,0.0,79,79,79.0,0.0,0.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,79.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0,1,1,79,79
192.168.100.118,192.168.100.1,52127,53,17,2018-09-14 19:02:28,500.0,348000.0,4000.0,2000.0,2000.0,1,1,79,95,79.0,79.0,79.0,0.0,95.0,95.0,95.0,0.0,95,79,87.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,87.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,95.0,0,1,1,79,95
192.168.100.118,5.79.62.93,34536,80,6,2018-09-14 19:02:28,142170.0,22557.501582612367,84.40599282549061,42.20299641274531,42.20299641274531,6,6,2011,1196,1154.0,66.0,335.1666666666667,412.0001685544423,858.0,66.0,199.33333333333334,294.5791725307288,1154,66,267.25,364.5177464815671,132873.1875,120,120,20,2,12924.545454545454,32231.0,1.0,13963.54889354706,116683.0,56723.0,496.0,23336.6,21175.742089475872,116184.0,32730.000000000004,3.0,23236.8,11862.869524697639,0,0,0,0,1,0,0,0,0,0,0,1.0,267.25,29200,5747,31731.000000000004,25490.0,27571.666666666668,2941.093258561443,31735.0,24743.0,27050.5,2744.308337268245,0.0,0.0,0.0,0.0,0.0,0.0,335.1666666666667,199.33333333333334,0,6,6,2011,1196
192.168.100.118,37.187.104.44,41911,123,17,2018-09-14 19:02:40,27467.0,6553.318527687771,72.8146503076419,36.40732515382095,36.40732515382095,1,1,90,90,90.0,90.0,90.0,0.0,90.0,90.0,90.0,0.0,90,90,90.0,0.0,0.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,90.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,0,1,1,90,90
192.168.100.118,88.208.76.68,44837,123,17,2018-09-14 19:02:57,4244.0,42412.818096135714,471.253534401508,235.626767200754,235.626767200754,1,1,90,90,90.0,90.0,90.0,0.0,90.0,90.0,90.0,0.0,90,90,90.0,0.0,0.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,90.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,0,1,1,90,90
192.168.100.118,185.189.115.149,33851,123,17,2018-09-14 19:02:58,30495.0,5902.606984751598,65.58452205279553,32.79226102639777,32.79226102639777,1,1,90,90,90.0,90.0,90.0,0.0,90.0,90.0,90.0,0.0,90,90,90.0,0.0,0.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,90.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,0,1,1,90,90
192.168.100.119,192.168.100.1,59206,53,17,2018-09-14 19:03:03,2746.0,71376.54770575382,728.3321194464676,364.1660597232338,364.1660597232338,1,1,83,113,83.0,83.0,83.0,0.0,113.0,113.0,113.0,0.0,113,83,98.0,15.0,225.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,98.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,113.0,0,1,1,83,113
192.168.100.119,192.168.100.118,53592,80,6,2018-09-14 19:03:03,3291138.0,165.900062531562,2.1269238786097695,2.1269238786097695,0.0,7,0,546,0,78.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0,78,78,78.0,0.0,0.0,140,0,20,0,548523.0,1163603.0,392531.0,278550.14909348014,3291138.0,1163603.0,392531.0,548523.0,278550.14909348014,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,78.0,65535,0,0.0,0.0,0.0,0.0,1163603.0,7494.0,430256.3333333333,520572.7461519881,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0,7,0,546,0
192.168.100.119,224.0.0.251,5353,5353,17,2018-09-14 19:03:05,0.0,0,0,0,0,1,0,189,0,189.0,189.0,189.0,0.0,0.0,0.0,0.0,0.0,189,189,189.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,189.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,0.0,0,1,0,189,0
