publicIP,FlowID,SrcIP,SrcPort,DstIP,DstPort,Protocol,Timestamp,FlowDuration,TotFwdPkts,TotBwdPkts,TotLenFwdPkts,TotLenBwdPkts,FwdPktLenMax,FwdPktLenMin,FwdPktLenMean,FwdPktLenStd,BwdPktLenMax,BwdPktLenMin,BwdPktLenMean,BwdPktLenStd,FlowByts/s,FlowPkts/s,FlowIATMean,FlowIATStd,FlowIATMax,FlowIATMin,FwdIATTot,FwdIATMean,FwdIATStd,FwdIATMax,FwdIATMin,BwdIATTot,BwdIATMean,BwdIATStd,BwdIATMax,BwdIATMin,FwdPSHFlags,BwdPSHFlags,FwdURGFlags,BwdURGFlags,FwdHeaderLen,BwdHeaderLen,FwdPkts/s,BwdPkts/s,PktLenMin,PktLenMax,PktLenMean,PktLenStd,PktLenVar,FINFlagCnt,SYNFlagCnt,RSTFlagCnt,PSHFlagCnt,ACKFlagCnt,URGFlagCnt,CWEFlagCount,ECEFlagCnt,Down/UpRatio,PktSizeAvg,FwdSegSizeAvg,BwdSegSizeAvg,FwdByts/bAvg,FwdPkts/bAvg,FwdBlkRateAvg,BwdByts/bAvg,BwdPkts/bAvg,BwdBlkRateAvg,SubflowFwdPkts,SubflowFwdByts,SubflowBwdPkts,SubflowBwdByts,InitFwdWinByts,InitBwdWinByts,FwdActDataPkts,FwdSegSizeMin,ActiveMean,FlowLabel,IPLabel,ActiveStd,ActiveMax,ActiveMin,IdleMean,IdleStd,IdleMax,IdleMin,IPlabel
192.168.100.1,192.168.100.119-192.168.100.1-49189-53-17,192.168.100.119,49189,192.168.100.1,53,17,2018-09-14 19:01:44,20488.0,1,1,98,114,98.0,98.0,98.0,0.0,114.0,114.0,114.0,0.0,10347.520499804765,97.61811792268644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,48.809058961343226,48.809058961343226,98,114,106.0,8.0,64.0,1,0,0,0,0,0,0,0,1.0,106.0,98.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,1,98,1,114,0,0,1,8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192.168.100.1,192.168.100.119-192.168.100.1-58211-53-17,192.168.100.119,58211,192.168.100.1,53,17,2018-09-14 19:01:49,18487.0,1,1,75,91,75.0,75.0,75.0,0.0,91.0,91.0,91.0,0.0,8979.282739222157,108.18412938821876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,54.092064694109375,54.092064694109375,75,91,83.0,8.0,64.0,1,0,0,0,0,0,0,0,1.0,83.0,75.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1,75,1,91,0,0,1,8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192.168.100.1,192.168.100.119-192.168.100.1-53728-53-17,192.168.100.119,53728,192.168.100.1,53,17,2018-09-14 19:01:52,2247.0,1,1,77,205,77.0,77.0,77.0,0.0,205.0,205.0,205.0,0.0,125500.66755674234,890.0756564307967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,445.0378282153983,445.0378282153983,77,205,141.0,64.0,4096.0,1,0,0,0,0,0,0,0,1.0,141.0,77.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,1,77,1,205,0,0,1,8,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192.168.100.1,192.168.100.118-192.168.100.1-59737-53-17,192.168.100.118,59737,192.168.100.1,53,17,2018-09-14 19:01:57,2491.0,1,1,78,94,78.0,78.0,78.0,0.0,94.0,94.0,94.0,0.0,69048.5748695303,802.8904054596547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,401.4452027298274,401.4452027298274,78,94,86.0,8.0,64.0,1,0,0,0,0,0,0,0,1.0,86.0,78.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,1,78,1,94,0,0,1,8,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192.168.100.1,192.168.100.118-192.168.100.1-41334-53-17,192.168.100.118,41334,192.168.100.1,53,17,2018-09-14 19:01:58,2248.0,1,1,79,137,79.0,79.0,79.0,0.0,137.0,137.0,137.0,0.0,96085.40925266904,889.6797153024911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,444.8398576512455,444.8398576512455,79,137,108.0,29.0,841.0,1,0,0,0,0,0,0,0,1.0,108.0,79.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,1,79,1,137,0,0,1,8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192.168.100.1,192.168.100.118-192.168.100.1-39511-53-17,192.168.100.118,39511,192.168.100.1,53,17,2018-09-14 19:01:58,2499.0,1,1,79,95,79.0,79.0,79.0,0.0,95.0,95.0,95.0,0.0,69627.85114045619,800.3201280512205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,400.16006402561027,400.16006402561027,79,95,87.0,8.0,64.0,1,0,0,0,0,0,0,0,1.0,87.0,79.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,1,79,1,95,0,0,1,8,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192.168.100.1,192.168.100.118-192.168.100.1-60559-53-17,192.168.100.118,60559,192.168.100.1,53,17,2018-09-14 19:01:58,500.0,1,1,79,79,79.0,79.0,79.0,0.0,79.0,79.0,79.0,0.0,316000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2000.0,2000.0,79,79,79.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,79.0,79.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,1,79,1,79,0,0,1,8,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192.168.100.1,192.168.100.118-192.168.100.1-56608-53-17,192.168.100.118,56608,192.168.100.1,53,17,2018-09-14 19:01:58,500.0,1,1,79,95,79.0,79.0,79.0,0.0,95.0,95.0,95.0,0.0,348000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2000.0,2000.0,79,95,87.0,8.0,64.0,1,0,0,0,0,0,0,0,1.0,87.0,79.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,1,79,1,95,0,0,1,8,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192.168.100.1,192.168.100.118-192.168.100.1-56614-53-17,192.168.100.118,56614,192.168.100.1,53,17,2018-09-14 19:02:00,490.0,1,1,78,94,78.0,78.0,78.0,0.0,94.0,94.0,94.0,0.0,351020.4081632653,4081.6326530612246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2040.8163265306123,2040.8163265306123,78,94,86.0,8.0,64.0,1,0,0,0,0,0,0,0,1.0,86.0,78.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,1,78,1,94,0,0,1,8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192.168.100.1,192.168.100.118-192.168.100.1-42049-53-17,192.168.100.118,42049,192.168.100.1,53,17,2018-09-14 19:02:02,746.0,1,1,78,94,78.0,78.0,78.0,0.0,94.0,94.0,94.0,0.0,230563.00268096515,2680.965147453083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1340.4825737265414,1340.4825737265414,78,94,86.0,8.0,64.0,1,0,0,0,0,0,0,0,1.0,86.0,78.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,1,78,1,94,0,0,1,8,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192.168.100.1,192.168.100.118-192.168.100.1-36351-53-17,192.168.100.118,36351,192.168.100.1,53,17,2018-09-14 19:02:04,492.00000000000006,1,1,78,94,78.0,78.0,78.0,0.0,94.0,94.0,94.0,0.0,349593.4959349593,4065.040650406504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2032.520325203252,2032.520325203252,78,94,86.0,8.0,64.0,1,0,0,0,0,0,0,0,1.0,86.0,78.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,1,78,1,94,0,0,1,8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192.168.100.1,192.168.100.118-192.168.100.1-54009-53-17,192.168.100.118,54009,192.168.100.1,53,17,2018-09-14 19:02:06,496.0,1,1,78,94,78.0,78.0,78.0,0.0,94.0,94.0,94.0,0.0,346774.1935483871,4032.258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2016.1290322580644,2016.1290322580644,78,94,86.0,8.0,64.0,1,0,0,0,0,0,0,0,1.0,86.0,78.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,1,78,1,94,0,0,1,8,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192.168.100.1,192.168.100.118-192.168.100.1-42240-53-17,192.168.100.118,42240,192.168.100.1,53,17,2018-09-14 19:02:06,18989.0,1,1,82,140,82.0,82.0,82.0,0.0,140.0,140.0,140.0,0.0,11690.978987835064,105.32413502554112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,52.662067512770555,52.662067512770555,82,140,111.0,29.0,841.0,1,0,0,0,0,0,0,0,1.0,111.0,82.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,1,82,1,140,0,0,1,8,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192.168.100.1,192.168.100.118-192.168.100.1-43410-53-17,192.168.100.118,43410,192.168.100.1,53,17,2018-09-14 19:02:06,18740.0,1,1,82,98,82.0,82.0,82.0,0.0,98.0,98.0,98.0,0.0,9605.1227321238,106.72358591248666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,53.36179295624333,53.36179295624333,82,98,90.0,8.0,64.0,1,0,0,0,0,0,0,0,1.0,90.0,82.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,1,82,1,98,0,0,1,8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192.168.100.1,192.168.100.118-192.168.100.1-58587-53-17,192.168.100.118,58587,192.168.100.1,53,17,2018-09-14 19:02:06,497.99999999999994,1,1,78,94,78.0,78.0,78.0,0.0,94.0,94.0,94.0,0.0,345381.5261044177,4016.064257028113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2008.0321285140565,2008.0321285140565,78,94,86.0,8.0,64.0,1,0,0,0,0,0,0,0,1.0,86.0,78.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,1,78,1,94,0,0,1,8,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192.168.100.1,192.168.100.119-192.168.100.1-49644-53-17,192.168.100.119,49644,192.168.100.1,53,17,2018-09-14 19:02:09,25734.0,1,1,76,92,76.0,76.0,76.0,0.0,92.0,92.0,92.0,0.0,6528.328281650734,77.7181938291754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,38.8590969145877,38.8590969145877,76,92,84.0,8.0,64.0,1,0,0,0,0,0,0,0,1.0,84.0,76.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,1,76,1,92,0,0,1,8,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192.168.100.1,192.168.100.118-192.168.100.1-38382-53-17,192.168.100.118,38382,192.168.100.1,53,17,2018-09-14 19:02:10,499.0,1,1,79,79,79.0,79.0,79.0,0.0,79.0,79.0,79.0,0.0,316633.26653306617,4008.016032064129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2004.008016032064,2004.008016032064,79,79,79.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,79.0,79.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,1,79,1,79,0,0,1,8,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192.168.100.1,192.168.100.118-192.168.100.1-40837-53-17,192.168.100.118,40837,192.168.100.1,53,17,2018-09-14 19:02:10,499.0,1,1,79,95,79.0,79.0,79.0,0.0,95.0,95.0,95.0,0.0,348697.39478957915,4008.016032064129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2004.008016032064,2004.008016032064,79,95,87.0,8.0,64.0,1,0,0,0,0,0,0,0,1.0,87.0,79.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,1,79,1,95,0,0,1,8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192.168.100.1,192.168.100.118-192.168.100.1-52126-53-17,192.168.100.118,52126,192.168.100.1,53,17,2018-09-14 19:02:12,748.0,1,1,79,79,79.0,79.0,79.0,0.0,79.0,79.0,79.0,0.0,211229.94652406417,2673.7967914438505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1336.8983957219252,1336.8983957219252,79,79,79.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,79.0,79.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,1,79,1,79,0,0,1,8,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192.168.100.1,192.168.100.118-192.168.100.1-33793-53-17,192.168.100.118,33793,192.168.100.1,53,17,2018-09-14 19:02:12,499.0,1,1,79,95,79.0,79.0,79.0,0.0,95.0,95.0,95.0,0.0,348697.39478957915,4008.016032064129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2004.008016032064,2004.008016032064,79,95,87.0,8.0,64.0,1,0,0,0,0,0,0,0,1.0,87.0,79.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,1,79,1,95,0,0,1,8,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192.168.100.1,192.168.100.118-192.168.100.1-53164-53-17,192.168.100.118,53164,192.168.100.1,53,17,2018-09-14 19:02:28,748.0,1,1,79,79,79.0,79.0,79.0,0.0,79.0,79.0,79.0,0.0,211229.94652406417,2673.7967914438505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1336.8983957219252,1336.8983957219252,79,79,79.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,79.0,79.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,1,79,1,79,0,0,1,8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192.168.100.1,192.168.100.118-192.168.100.1-52127-53-17,192.168.100.118,52127,192.168.100.1,53,17,2018-09-14 19:02:28,500.0,1,1,79,95,79.0,79.0,79.0,0.0,95.0,95.0,95.0,0.0,348000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2000.0,2000.0,79,95,87.0,8.0,64.0,1,0,0,0,0,0,0,0,1.0,87.0,79.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,1,79,1,95,0,0,1,8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192.168.100.1,192.168.100.119-192.168.100.1-59206-53-17,192.168.100.119,59206,192.168.100.1,53,17,2018-09-14 19:03:03,2746.0,1,1,83,113,83.0,83.0,83.0,0.0,113.0,113.0,113.0,0.0,71376.54770575382,728.3321194464676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,364.1660597232338,364.1660597232338,83,113,98.0,15.0,225.0,1,0,0,0,0,0,0,0,1.0,98.0,83.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,1,83,1,113,0,0,1,8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192.168.100.1,192.168.100.119-192.168.100.1-59326-53-17,192.168.100.119,59326,192.168.100.1,53,17,2018-09-14 19:03:17,0.0,1,0,76,0,76.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,0,0.0,0.0,76,76,76.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,76,0,0,0,0,1,8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192.168.100.1,192.168.100.119-192.168.100.1-63328-53-17,192.168.100.119,63328,192.168.100.1,53,17,2018-09-14 19:03:17,31048343.0,6,1,456,92,76.0,76.0,76.0,0.0,92.0,92.0,92.0,0.0,17.6498951973057,0.2254548656590144,5174723.833333333,5486074.373301472,16009901.0,25492.0,31022851.0,6204570.2,5454623.103538407,16009901.0,1018665.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,48,8,0.1932470277077266,0.0322078379512877,76,92,78.28571428571429,5.598833697790122,31.346938775510207,1,0,0,0,0,0,0,0,0.1666666666666666,78.28571428571429,76.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,6,456,1,92,0,0,6,8,0.0,0,0,0.0,0.0,0.0,3201980.2,2643990.824386681,8024443.0,967693.0,0
192.168.100.1,192.168.100.119-192.168.100.1-53854-80-6,192.168.100.119,53854,192.168.100.1,80,6,2018-09-14 19:03:18,12241.0,4,2,276,140,78.0,66.0,69.0,5.196152422706632,74.0,66.0,70.0,4.0,33984.15162159954,490.1560330038395,2448.2,2997.0520449268142,7997.0,247.0,12241.0,4080.3333333333335,3188.5827921228924,8244.0,499.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,40,326.7706886692264,163.3853443346132,66,78,69.33333333333333,4.85340659285368,23.55555555555556,1,0,0,0,0,0,0,0,0.5,69.33333333333333,69.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,4,276,2,140,65535,227,0,20,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192.168.100.1,192.168.100.119-192.168.100.1-53859-80-6,192.168.100.119,53859,192.168.100.1,80,6,2018-09-14 19:03:20,9313956.0,6,5,509,499,167.0,66.0,84.83333333333333,37.00638083117859,227.0,66.0,99.8,63.675426971477776,108.22468991693756,1.1810234018713424,931395.6,1866544.7853121124,5069619.0,3.0,9313711.0,1862742.2,2295240.5469710054,5086860.0,3.0,9313709.0,2328427.25,2345559.544671844,5072618.0,499.0,0,0,0,0,120,100,0.6441945828389141,0.5368288190324284,66,227,91.63636363636364,51.434464440017315,2645.504132231406,1,0,0,0,0,0,0,0,0.8333333333333334,91.63636363636364,84.83333333333333,99.8,0.0,0.0,0.0,0.0,0.0,0.0,6,509,5,499,65535,227,1,20,2527688.5,1,0,2524689.5,5052378.0,2999.0,4634993.0,431627.0,5066620.0,4203366.0,0
192.168.100.1,192.168.100.119-192.168.100.1-53860-443-6,192.168.100.119,53860,192.168.100.1,443,6,2018-09-14 19:03:20,56720.0,5,3,738,1320,468.0,60.0,147.6,160.30670603564906,1180.0,66.0,440.0,523.2692105089566,36283.49788434415,141.04372355430183,8102.857142857143,14458.422512536436,42981.0,249.0,56720.0,14180.0,21402.503860529963,51222.0,500.0,46229.0,23114.5,19866.5,42981.0,3248.0,0,0,0,0,100,60,88.15232722143864,52.89139633286319,60,1180,257.25,372.530451775422,138778.9375,1,0,0,0,0,0,0,0,0.6,257.25,147.6,440.0,0.0,0.0,0.0,0.0,0.0,0.0,5,738,3,1320,65535,243,2,20,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192.168.100.1,192.168.100.118-192.168.100.1-39069-53-17,192.168.100.118,39069,192.168.100.1,53,17,2018-09-14 19:04:11,20988.0,1,1,76,104,76.0,76.0,76.0,0.0,104.0,104.0,104.0,0.0,8576.329331046312,95.2925481227368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,47.6462740613684,47.6462740613684,76,104,90.0,14.0,196.0,1,0,0,0,0,0,0,0,1.0,90.0,76.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,1,76,1,104,0,0,1,8,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192.168.100.1,192.168.100.118-192.168.100.1-53279-53-17,192.168.100.118,53279,192.168.100.1,53,17,2018-09-14 19:04:11,0.0,1,0,76,0,76.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,0,0.0,0.0,76,76,76.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,76,0,0,0,0,1,8,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192.168.100.1,192.168.100.118-192.168.100.1-51733-53-17,192.168.100.118,51733,192.168.100.1,53,17,2018-09-14 19:04:12,0.0,1,0,76,0,76.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,0,0.0,0.0,76,76,76.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,76,0,0,0,0,1,8,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192.168.100.1,192.168.100.118-192.168.100.1-37452-53-17,192.168.100.118,37452,192.168.100.1,53,17,2018-09-14 19:04:16,20224.0,1,1,76,92,76.0,76.0,76.0,0.0,92.0,92.0,92.0,0.0,8306.962025316456,98.89240506329116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,49.446202531645575,49.446202531645575,76,92,84.0,8.0,64.0,1,0,0,0,0,0,0,0,1.0,84.0,76.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,1,76,1,92,0,0,1,8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192.168.100.1,192.168.100.118-192.168.100.1-47315-53-17,192.168.100.118,47315,192.168.100.1,53,17,2018-09-14 19:04:16,0.0,1,0,76,0,76.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,0,0.0,0.0,76,76,76.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,76,0,0,0,0,1,8,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192.168.100.1,192.168.100.118-192.168.100.1-56997-53-17,192.168.100.118,56997,192.168.100.1,53,17,2018-09-14 19:04:17,2234.0,1,1,76,92,76.0,76.0,76.0,0.0,92.0,92.0,92.0,0.0,75201.43240823635,895.2551477170995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,447.62757385854974,447.62757385854974,76,92,84.0,8.0,64.0,1,0,0,0,0,0,0,0,1.0,84.0,76.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,1,76,1,92,0,0,1,8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192.168.100.1,192.168.100.118-192.168.100.1-50840-53-17,192.168.100.118,50840,192.168.100.1,53,17,2018-09-14 19:04:21,0.0,1,0,76,0,76.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,0,0.0,0.0,76,76,76.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,76,0,0,0,0,1,8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192.168.100.1,192.168.100.118-192.168.100.1-59586-53-17,192.168.100.118,59586,192.168.100.1,53,17,2018-09-14 19:04:26,20729.0,1,1,76,104,76.0,76.0,76.0,0.0,104.0,104.0,104.0,0.0,8683.486902407256,96.48318780452506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,48.24159390226253,48.24159390226253,76,104,90.0,14.0,196.0,1,0,0,0,0,0,0,0,1.0,90.0,76.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,1,76,1,104,0,0,1,8,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192.168.100.1,192.168.100.118-192.168.100.1-42382-53-17,192.168.100.118,42382,192.168.100.1,53,17,2018-09-14 19:04:26,0.0,1,0,76,0,76.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,0,0.0,0.0,76,76,76.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,76,0,0,0,0,1,8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192.168.100.1,192.168.100.118-192.168.100.1-40917-53-17,192.168.100.118,40917,192.168.100.1,53,17,2018-09-14 19:04:29,27242.0,1,1,76,195,76.0,76.0,76.0,0.0,195.0,195.0,195.0,0.0,9947.87460538874,73.41604874825637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,36.708024374128186,36.708024374128186,76,195,135.5,59.5,3540.25,1,0,0,0,0,0,0,0,1.0,135.5,76.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,1,76,1,195,0,0,1,8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
